date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:59	446/446	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Jul%202024%2015:39:59%20GMT	https://account.bbc.com/account?lang=en-GB&ptrt=https://www.bbc.co.uk/bitesize/topics/z7nrydm	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/account.bbc.com/account5591	(from https://www.bbc.co.uk/bitesize/topics/z7nrydm)
16:40:00	496/496	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Jul%202024%2015:40:00%20GMT	https://account.bbc.com/account?lang=en-GB&ptrt=https://www.bbc.co.uk/bitesize/topics/z7nrydm/articles/z2ngf82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/account.bbc.com/account4c0d	(from https://www.bbc.co.uk/bitesize/topics/z7nrydm/articles/z2ngf82)
16:40:01	496/496	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Jul%202024%2015:40:01%20GMT	https://account.bbc.com/account?lang=en-GB&ptrt=https://www.bbc.co.uk/bitesize/topics/z7nrydm/articles/zj7mywx	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/account.bbc.com/account41b7	(from https://www.bbc.co.uk/bitesize/topics/z7nrydm/articles/zj7mywx)
16:40:03	226325/226325	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:02%20GMT	https://www.bbc.co.uk/bitesize/topics/z6bqkmn/articles/zm7yg2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z6bqkmn/articles/zm7yg2p.html	(from https://www.bbc.co.uk/bitesize/topics/z7nrydm/articles/zj7mywx)
16:40:03	446/446	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Jul%202024%2015:40:03%20GMT	https://account.bbc.com/account?lang=en-GB&ptrt=https://www.bbc.co.uk/bitesize/topics/zsjqtfr	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/account.bbc.com/accountf8ae	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:05	246953/246953	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:04%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z9w3g82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z9w3g82.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:06	245861/245861	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:05%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zxthnbk	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zxthnbk.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:07	260621/260621	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:06%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z7pnm39	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z7pnm39.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:08	252667/252667	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:07%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z7cthbk	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z7cthbk.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:09	250993/250993	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:08%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z3scvwx	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z3scvwx.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:10	282374/282374	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:09%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zsvqdp3	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zsvqdp3.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:11	245953/245953	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:10%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z47mwnb	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/z47mwnb.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:12	241637/241637	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:11%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zhpq7nb	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zhpq7nb.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:13	232735/232735	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:12%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/znw78hv	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/znw78hv.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:14	251414/251414	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:13%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zfjgf82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zfjgf82.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:15	244099/244099	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:14%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zsbd7p3	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zsbd7p3.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:16	240332/240332	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:15%20GMT	https://www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zx2dbqt	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zsjqtfr/articles/zx2dbqt.html	(from https://www.bbc.co.uk/bitesize/topics/zsjqtfr)
16:40:16	446/446	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Jul%202024%2015:40:16%20GMT	https://account.bbc.com/account?lang=en-GB&ptrt=https://www.bbc.co.uk/bitesize/topics/zfq7hyc	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/account.bbc.com/account58f0	(from https://www.bbc.co.uk/bitesize/topics/zfq7hyc)
16:40:18	267103/267103	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:17%20GMT	https://www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/zp6wfcw	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/zp6wfcw.html	(from https://www.bbc.co.uk/bitesize/topics/zfq7hyc)
16:40:19	261289/261289	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:18%20GMT	https://www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/z2w8r2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/z2w8r2p.html	(from https://www.bbc.co.uk/bitesize/topics/zfq7hyc)
16:40:20	241247/241247	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:19%20GMT	https://www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/z2q26fr	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/z2q26fr.html	(from https://www.bbc.co.uk/bitesize/topics/zfq7hyc)
16:40:21	240592/240592	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:20%20GMT	https://www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/z2ndsrd	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zfq7hyc/articles/z2ndsrd.html	(from https://www.bbc.co.uk/bitesize/topics/zfq7hyc)
16:40:21	446/446	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Jul%202024%2015:40:21%20GMT	https://account.bbc.com/account?lang=en-GB&ptrt=https://www.bbc.co.uk/bitesize/topics/zy2mn39	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/account.bbc.com/account611c	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:23	242489/242489	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:22%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z3kmrwx	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z3kmrwx.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:24	284734/284734	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:23%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zwxbsk7	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zwxbsk7.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:25	234959/234959	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:24%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z7kw4xs	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z7kw4xs.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:26	288582/288582	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:25%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zrtsy9q	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zrtsy9q.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:27	290951/290951	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:26%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z6vr47h	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z6vr47h.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:28	246400/246400	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:28%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/znv3n9q	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/znv3n9q.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:29	248922/248922	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:29%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z6vm6v4	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z6vm6v4.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:29	283928/283928	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:29%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/znmpf4j	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/znmpf4j.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:31	271236/271236	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:30%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zjn3gwx	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zjn3gwx.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:32	254974/254974	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:31%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zr68r2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zr68r2p.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:33	238294/238294	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:32%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zvxpscw	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zvxpscw.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:34	264106/264106	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:33%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zsmmkty	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zsmmkty.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:35	285883/285883	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:34%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zqhkg7h	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zqhkg7h.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:36	249279/249279	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:35%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z3xx8hv	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z3xx8hv.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:37	245012/245012	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:36%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zk4kvwx	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zk4kvwx.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:38	262711/262711	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:37%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z6t3hcw	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/z6t3hcw.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:39	264362/264362	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:38%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zfyvp4j	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zfyvp4j.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:40	270219/270219	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:40%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zqr8cmn	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zqr8cmn.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:41	253637/253637	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:41%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zsnxjsg	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zsnxjsg.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:41	252709/252709	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:41%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zvxxt39	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zvxxt39.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:43	269105/269105	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:42%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zb8gcqt	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zb8gcqt.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:44	244708/244708	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:43%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zc78srd	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zc78srd.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:45	240602/240602	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:44%20GMT	https://www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zyhdfcw	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zy2mn39/articles/zyhdfcw.html	(from https://www.bbc.co.uk/bitesize/topics/zy2mn39)
16:40:45	446/446	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Jul%202024%2015:40:45%20GMT	https://account.bbc.com/account?lang=en-GB&ptrt=https://www.bbc.co.uk/bitesize/topics/z36tyrd	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/account.bbc.com/account9277	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:47	257320/257320	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:46%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zhchscw	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zhchscw.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:48	257085/257085	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:47%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z2fkwxs	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z2fkwxs.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:49	254510/254510	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:49%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zbjcjfr	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zbjcjfr.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:49	268261/268261	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:49%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zt3xwnb	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zt3xwnb.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:51	261984/261984	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:50%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z398r2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z398r2p.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:52	252504/252504	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:51%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zrrpb7h	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zrrpb7h.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:53	262945/262945	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:53%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z7syhcw	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z7syhcw.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:53	281519/281519	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:53%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zbp43j6	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zbp43j6.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:55	260065/260065	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:54%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zk6vn9q	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zk6vn9q.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:56	247272/247272	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:55%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zmr43j6	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zmr43j6.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:57	260041/260041	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:56%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zfsqkty	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zfsqkty.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:58	254254/254254	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:57%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zwf43j6	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zwf43j6.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:40:59	253774/253774	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:58%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zdwj96f	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zdwj96f.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:00	260757/260757	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:40:59%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zrrbsk7	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zrrbsk7.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:01	247069/247069	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:00%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zvvsy9q	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zvvsy9q.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:02	257284/257284	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:01%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zx9kg7h	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zx9kg7h.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:03	265803/265803	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:02%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z8w7dp3	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z8w7dp3.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:04	238582/238582	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:03%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z7g2dp3	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z7g2dp3.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:05	243060/243060	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:04%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z4nw4xs	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/z4nw4xs.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:06	235476/235476	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:05%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zqps2v4	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zqps2v4.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:07	269818/269818	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:06%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zfxtnrd	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zfxtnrd.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:08	264550/264550	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:07%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zvg4bqt	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zvg4bqt.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
16:41:09	278927/278927	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:41:09%20GMT	https://www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zsqyn9q	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z36tyrd/articles/zsqyn9q.html	(from https://www.bbc.co.uk/bitesize/topics/z36tyrd)
